Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10
Male	1/21/2023	42	Adolescent	Palestinian	Sde EphraiMale farMale	West Bank	1/21/2023	LIVE AMMUNITION	Israeli civilians
Male	1/19/2023	26	Adolescent	Palestinian	Jenin R.C.	West Bank	1/19/2023	LIVE AMMUNITION	Israeli security forces
Male	1/19/2023	57	Adolescent	Palestinian	Jenin R.C.	West Bank	1/19/2023	LIVE AMMUNITION	Israeli security forces
Male	1/17/2023	40	Adolescent	Palestinian	Halhul	West Bank	1/17/2023	LIVE AMMUNITION	Israeli security forces
Male	1/15/2023	45	Adolescent	Palestinian	Silwad	West Bank	1/15/2023	LIVE AMMUNITION	Israeli security forces
Male	1/14/2023	22	Adolescent	Palestinian	al-FandaquMaleiyah	West Bank	1/14/2023	LIVE AMMUNITION	Israeli security forces
Male	1/14/2023	20	Adolescent	Palestinian	al-FandaquMaleiyah	West Bank	1/14/2023	LIVE AMMUNITION	Israeli security forces
Male	1/12/2023	18	Adolescent	Palestinian	Qabatiyah	West Bank	1/12/2023	LIVE AMMUNITION	Israeli security forces
Male	1/12/2023	26	Adolescent	Palestinian	Qabatiyah	West Bank	1/12/2023	LIVE AMMUNITION	Israeli security forces
Male	1/11/2023	18	Adolescent	Palestinian	Maleitzpe EshtaMaleoa	West Bank	1/11/2023	LIVE AMMUNITION	Israeli civilians
Male	1/11/2023	41	Adolescent	Palestinian	Qalandia R.C.	West Bank	1/12/2023	LIVE AMMUNITION	Israeli security forces
Male	1/11/2023	21	Adolescent	Palestinian	Balata R.C.	West Bank	1/11/2023	LIVE AMMUNITION	Israeli security forces
Male	1/5/2023	16	Children	Palestinian	Balata R.C.	West Bank	1/5/2023	LIVE AMMUNITION	Israeli security forces
Male	1/3/2023	15	Children	Palestinian	a-Duheisheh R.C.	West Bank	1/3/2023	LIVE AMMUNITION	Israeli security forces
Male	1/2/2023	21	Adolescent	Palestinian	Kfar Dan	West Bank	1/2/2023	LIVE AMMUNITION	Israeli security forces
Male	1/1/2023	19	Adolescent	Palestinian	Kfar Dan	West Bank	1/14/2023	LIVE AMMUNITION	Israeli security forces
Male	1/1/2023	17	Adolescent	Palestinian	Kfar Dan	West Bank	1/2/2023	LIVE AMMUNITION	Israeli security forces
Male	12/22/2022	23	Adolescent	Palestinian	Nablus	West Bank	12/22/2022	LIVE AMMUNITION	Israeli security forces
Female	12/11/2022	15	Children	Palestinian	Jenin	West Bank	12/11/2022	LIVE AMMUNITION	Israeli security forces
Male	12/8/2022	19	Adolescent	Palestinian	Jenin	West Bank	12/8/2022	LIVE AMMUNITION	Israeli security forces
Male	12/8/2022	26	Adolescent	Palestinian	Jenin	West Bank	12/8/2022	LIVE AMMUNITION	Israeli security forces
Male	12/8/2022	16	Children	Palestinian	'Abud	West Bank	12/8/2022	LIVE AMMUNITION	Israeli security forces
Male	12/8/2022	46	Adolescent	Palestinian	Jenin	West Bank	12/8/2022	LIVE AMMUNITION	Israeli security forces
Male	12/7/2022	32	Adolescent	Palestinian	Deir Dobwan	West Bank	12/7/2022	LIVE AMMUNITION	Israeli security forces
Male	12/5/2022	22	Adolescent	Palestinian	a-Duheisheh R.C.	West Bank	12/5/2022	LIVE AMMUNITION	Israeli security forces
Male	12/2/2022	23	Adolescent	Palestinian	Huwarah	West Bank	12/2/2022	LIVE AMMUNITION	Israeli security forces
Male	12/1/2022	34	Adolescent	Palestinian	Jenin R.C.	West Bank	12/1/2022	LIVE AMMUNITION	Israeli security forces
Male	12/1/2022	22	Adolescent	Palestinian	Jenin R.C.	West Bank	12/1/2022	LIVE AMMUNITION	Israeli security forces
Male	11/30/2022	27	Adolescent	Palestinian	Ya'bad	West Bank	11/30/2022	LIVE AMMUNITION	Israeli security forces
Male	11/29/2022	45	Adolescent	Palestinian	al-Birah	West Bank	11/29/2022	LIVE AMMUNITION	Israeli security forces
Male	11/29/2022	22	Adolescent	Palestinian	Kafr Ein	West Bank	11/29/2022	LIVE AMMUNITION	Israeli security forces
Male	11/29/2022	19	Adolescent	Palestinian	Kafr Ein	West Bank	11/29/2022	LIVE AMMUNITION	Israeli security forces
Male	11/29/2022	21	Adolescent	Palestinian	al-Maleughayir	West Bank	11/29/2022	LIVE AMMUNITION	Israeli security forces
Male	11/28/2022	44	Adolescent	Palestinian	Beit UMaleMalear	West Bank	11/29/2022	LIVE AMMUNITION	Israeli security forces
Male	11/23/2022	50	Adolescent	Israeli	JerusaleMale	Israel	11/26/2022	BOMB	Palestinian civilians
Male	11/23/2022	15	Children	Israeli	JerusaleMale	Israel	11/23/2022	BOMB	Palestinian civilians
Male	11/22/2022	23	Adolescent	Palestinian	Nablus	West Bank	11/23/2022	LIVE AMMUNITION	Israeli security forces
Male	11/22/2022	16	Children	Palestinian	Nablus	West Bank	11/22/2022	LIVE AMMUNITION	Israeli security forces
Male	11/21/2022	17	Adolescent	Palestinian	Jenin	West Bank	11/21/2022	LIVE AMMUNITION	Israeli security forces
Male	11/15/2022	36	Adolescent	Israeli	Ari'el	West Bank	11/15/2022	knife	Palestinian civilians
Male	11/15/2022	18	Adolescent	Palestinian	Ari'el	West Bank	11/15/2022	LIVE AMMUNITION	Israeli security forces
Male	11/15/2022	59	Adolescent	Israeli	Ari'el	West Bank	11/15/2022	knife	Palestinian civilians
Female	11/14/2022	14	Children	Palestinian	Bitunya	West Bank	11/14/2022	LIVE AMMUNITION	Israeli security forces
Male	11/9/2022	29	Adolescent	Palestinian	'Anin	West Bank	11/9/2022	LIVE AMMUNITION	Israeli security forces
Male	11/9/2022	15	Children	Palestinian	Nablus	West Bank	11/9/2022	LIVE AMMUNITION	Israeli security forces
Male	11/5/2022	18	Adolescent	Palestinian	al-Maleazra'ah a-Sharqiyah	West Bank	11/5/2022	LIVE AMMUNITION	Israeli security forces
Male	11/3/2022	28	Adolescent	Palestinian	Jenin R.C.	West Bank	11/3/2022	LIVE AMMUNITION	Israeli security forces
Male	11/3/2022	20	Adolescent	Palestinian	Old City (JerusaleMale)	West Bank	11/3/2022	LIVE AMMUNITION	Israeli security forces
Male	11/3/2022	41	Adolescent	Palestinian	Beit Duqu	West Bank	11/3/2022	LIVE AMMUNITION	Israeli security forces
Male	11/3/2022	14	Children	Palestinian	Jenin R.C.	West Bank	11/3/2022	LIVE AMMUNITION	Israeli security forces
Male	11/2/2022	54	Adolescent	Palestinian	Beit 'Ur al-Foqa	West Bank	11/2/2022	LIVE AMMUNITION	Israeli security forces
Male	10/29/2022	49	Adolescent	Israeli	Giv'at Ha'avot	West Bank	10/29/2022	LIVE AMMUNITION	Palestinian civilians
Male	10/28/2022	34	Adolescent	Palestinian	Huwarah	West Bank	10/28/2022	LIVE AMMUNITION	Israeli security forces
Male	10/28/2022	50	Adolescent	Palestinian	Huwarah	West Bank	10/28/2022	LIVE AMMUNITION	Israeli security forces
Male	10/25/2022	19	Adolescent	Palestinian	a-Nabi Saleh	West Bank	10/25/2022	LIVE AMMUNITION	Israeli security forces
Male	10/25/2022	31	Adolescent	Palestinian	Nablus	West Bank	10/25/2022	LIVE AMMUNITION	Israeli security forces
Male	10/25/2022	26	Adolescent	Palestinian	Nablus	West Bank	10/25/2022	LIVE AMMUNITION	Israeli security forces
Male	10/25/2022	34	Adolescent	Palestinian	Nablus	West Bank	10/25/2022	LIVE AMMUNITION	Israeli security forces
Male	10/25/2022	26	Adolescent	Palestinian	Nablus	West Bank	10/25/2022	LIVE AMMUNITION	Israeli security forces
Male	10/25/2022	63	Old	Israeli	al-Funduq	West Bank	11/8/2022	knife	Palestinian civilians
Male	10/23/2022	32	Adolescent	Palestinian	Nablus	West Bank	10/23/2022	BOMB	Israeli security forces
Male	10/22/2022	32	Adolescent	Palestinian	Qalqiliyah	West Bank	10/22/2022	LIVE AMMUNITION	Israeli security forces
Male	10/21/2022	19	Adolescent	Palestinian	Jenin	West Bank	10/21/2022	LIVE AMMUNITION	Israeli security forces
Male	10/19/2022	22	Adolescent	Palestinian	Malea'ale AduMaleiMale	West Bank	10/19/2022	LIVE AMMUNITION	Israeli civilians
Male	10/15/2022	22	Adolescent	Palestinian	Beit El	West Bank	10/14/2022	LIVE AMMUNITION	Israeli security forces
Male	10/15/2022	30	Adolescent	Palestinian	Qarawat Bani Hassan	West Bank	10/16/2022	LIVE AMMUNITION	Israeli security forces
Male	10/14/2022	25	Adolescent	Palestinian	Jenin R.C.	West Bank	10/14/2022	LIVE AMMUNITION	Israeli security forces
Male	10/14/2022	42	Adolescent	Palestinian	Jenin R.C.	West Bank	10/14/2022	LIVE AMMUNITION	Israeli security forces
Male	10/12/2022	17	Adolescent	Palestinian	al-'Arrub R.C.	West Bank	10/12/2022	LIVE AMMUNITION	Israeli security forces
Male	10/8/2022	18	Adolescent	Palestinian	Jenin	West Bank	10/8/2022	LIVE AMMUNITION	Israeli security forces
Male	10/8/2022	17	Adolescent	Palestinian	Jenin	West Bank	10/8/2022	LIVE AMMUNITION	Israeli security forces
Male	10/7/2022	14	Children	Palestinian	Qalqiliyah	West Bank	10/7/2022	LIVE AMMUNITION	Israeli security forces
Male	10/7/2022	17	Adolescent	Palestinian	al-Maleazra'ah al-Qibliyah	West Bank	10/7/2022	LIVE AMMUNITION	Israeli security forces
Male	10/5/2022	21	Adolescent	Palestinian	Deir al-Hatab	West Bank	10/5/2022	LIVE AMMUNITION	Israeli security forces
Male	10/3/2022	18	Adolescent	Palestinian	al-Jalazun R.C.	West Bank	10/3/2022	LIVE AMMUNITION	Israeli security forces
Male	10/3/2022	20	Adolescent	Palestinian	al-Jalazun R.C.	West Bank	10/3/2022	LIVE AMMUNITION	Israeli security forces
Male	10/1/2022	17	Adolescent	Palestinian	al-'Eizariyah	West Bank	10/1/2022	LIVE AMMUNITION	Israeli security forces
Male	9/28/2022	30	Adolescent	Palestinian	Jenin R.C.	West Bank	9/28/2022	LIVE AMMUNITION	Israeli security forces
Male	9/28/2022	27	Adolescent	Palestinian	Jenin R.C.	West Bank	9/28/2022	LIVE AMMUNITION	Israeli security forces
Male	9/28/2022	25	Adolescent	Palestinian	Jenin R.C.	West Bank	9/28/2022	LIVE AMMUNITION	Israeli security forces
Male	9/28/2022	12	Children	Palestinian	Jenin	West Bank	10/10/2022	LIVE AMMUNITION	Israeli security forces
Male	9/28/2022	27	Adolescent	Palestinian	Jenin	West Bank	9/28/2022	LIVE AMMUNITION	Israeli security forces
Male	9/28/2022	16	Children	Palestinian	al-Birah	West Bank	10/20/2022	LIVE AMMUNITION	Israeli security forces
Male	9/24/2022	36	Adolescent	Palestinian	Havat Gilad	West Bank	9/24/2022	LIVE AMMUNITION	Israeli security forces
Male	9/22/2022	23	Adolescent	Palestinian	Maleodi'in	Israel	9/22/2022	LIVE AMMUNITION	Israeli security forces
Male	9/15/2022	17	Adolescent	Palestinian	Kfar Dan	West Bank	9/15/2022	LIVE AMMUNITION	Israeli security forces
Male	9/14/2022	21	Adolescent	Palestinian	al-JalaMaleeh	West Bank	9/14/2022	LIVE AMMUNITION	Israeli security forces
Male	9/14/2022	23	Adolescent	Palestinian	al-JalaMaleeh	West Bank	9/14/2022	LIVE AMMUNITION	Israeli security forces
Male	9/8/2022	16	Children	Palestinian	al-Birah	West Bank	9/8/2022	LIVE AMMUNITION	Israeli security forces
Male	9/7/2022	20	Adolescent	Palestinian	al-Far'ah R.C.	West Bank	9/7/2022	LIVE AMMUNITION	Israeli security forces
Male	9/6/2022	24	Adolescent	Palestinian	Jenin	West Bank	9/11/2022	LIVE AMMUNITION	Israeli security forces
Male	9/6/2022	28	Adolescent	Palestinian	Jenin	West Bank	9/6/2022	LIVE AMMUNITION	Israeli security forces
Male	9/5/2022	19	Adolescent	Palestinian	Qabatiyah	West Bank	9/5/2022	LIVE AMMUNITION	Israeli security forces
Male	9/2/2022	19	Adolescent	Palestinian	Beit 'Einun	West Bank	9/2/2022	LIVE AMMUNITION	Israeli security forces
Male	8/19/2022	58	Adolescent	Palestinian	Tubas	West Bank	8/19/2022	LIVE AMMUNITION	Israeli security forces
Male	8/18/2022	19	Adolescent	Palestinian	Nablus	West Bank	8/18/2022	LIVE AMMUNITION	Israeli security forces
Male	8/15/2022	20	Adolescent	Palestinian	Kafr 'Aqab (JerusaleMale)	West Bank	8/15/2022	LIVE AMMUNITION	Israeli security forces
Male	8/9/2022	16	Children	Palestinian	Hebron	West Bank	8/9/2022	LIVE AMMUNITION	Israeli security forces
Male	8/9/2022	16	Children	Palestinian	Nablus	West Bank	8/9/2022	LIVE AMMUNITION	Israeli security forces
Male	8/9/2022	25	Adolescent	Palestinian	Nablus	West Bank	8/23/2022	LIVE AMMUNITION	Israeli security forces
Male	8/7/2022	16	Children	Palestinian	Jabalya R.C.	Gaza Strip	8/7/2022	MISSILE	Israeli security forces
Male	8/7/2022	13	Children	Palestinian	Jabalya R.C.	Gaza Strip	8/7/2022	MISSILE	Israeli security forces
Male	8/7/2022	3	Children	Palestinian	Jabalya R.C.	Gaza Strip	8/7/2022	MISSILE	Israeli security forces
Male	8/7/2022	16	Children	Palestinian	Jabalya R.C.	Gaza Strip	8/7/2022	MISSILE	Israeli security forces
Male	8/7/2022	15	Children	Palestinian	Jabalya R.C.	Gaza Strip	8/7/2022	MISSILE	Israeli security forces
Male	8/7/2022	27	Adolescent	Palestinian	Gaza City	Gaza Strip	8/7/2022	MISSILE	Israeli security forces
Male	8/7/2022	21	Adolescent	Palestinian	Gaza City	Gaza Strip	8/8/2022	MISSILE	Israeli security forces
Male	8/7/2022	19	Adolescent	Palestinian	Gaza City	Gaza Strip	8/7/2022	MISSILE	Israeli security forces
Male	8/7/2022	26	Adolescent	Palestinian	Gaza City	Gaza Strip	8/7/2022	MISSILE	Israeli security forces
Male	8/6/2022	42	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	8/9/2022	MISSILE	Israeli security forces
Male	8/6/2022	35	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	8/6/2022	BOMB	Israeli security forces
Male	8/6/2022	46	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	8/6/2022	BOMB	Israeli security forces
Male	8/6/2022	41	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	8/6/2022	BOMB	Israeli security forces
Male	8/6/2022	13	Children	Palestinian	Rafah R.C.	Gaza Strip	8/6/2022	BOMB	Israeli security forces
Male	8/6/2022	30	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	8/6/2022	BOMB	Israeli security forces
Female	8/6/2022	50	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	8/6/2022	BOMB	Israeli security forces
Female	8/6/2022	30	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	8/6/2022	BOMB	Israeli security forces
Male	8/6/2022	23	Adolescent	Palestinian	Khan Yunis	Gaza Strip	8/6/2022	MISSILE	Israeli security forces
Male	8/6/2022	27	Adolescent	Palestinian	Khan Yunis	Gaza Strip	8/6/2022	MISSILE	Israeli security forces
Male	8/6/2022	18	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	8/6/2022	MISSILE	Israeli security forces
Male	8/6/2022	28	Adolescent	Palestinian	Jabalya	Gaza Strip	8/6/2022	MISSILE	Israeli security forces
Female	8/5/2022	22	Adolescent	Palestinian	al-Fukhari	Gaza Strip	8/5/2022	shell	Israeli security forces
Female	8/5/2022	5	Children	Palestinian	Gaza City	Gaza Strip	8/5/2022	MISSILE	Israeli security forces
Male	8/5/2022	23	Adolescent	Palestinian	Gaza City	Gaza Strip	8/5/2022	MISSILE	Israeli security forces
Male	8/5/2022	28	Adolescent	Palestinian	Khan Yunis	Gaza Strip	8/5/2022	MISSILE	Israeli security forces
Male	8/5/2022	34	Adolescent	Palestinian	Khan Yunis	Gaza Strip	8/5/2022	MISSILE	Israeli security forces
Female	8/5/2022	10	Children	Palestinian	Khan Yunis	Gaza Strip	8/11/2022	MISSILE	Israeli security forces
Male	8/5/2022	27	Adolescent	Palestinian	Gaza City	Gaza Strip	8/5/2022	shell	Israeli security forces
Male	8/5/2022	25	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	8/5/2022	shell	Israeli security forces
Male	8/5/2022	50	Adolescent	Palestinian	Gaza City	Gaza Strip	8/5/2022	BOMB	Israeli security forces
Male	8/5/2022	38	Adolescent	Palestinian	Gaza City	Gaza Strip	8/5/2022	BOMB	Israeli security forces
Male	8/5/2022	50	Adolescent	Palestinian	Gaza City	Gaza Strip	8/5/2022	MISSILE	Israeli security forces
Male	8/1/2022	16	Children	Palestinian	Jenin R.C.	West Bank	8/1/2022	LIVE AMMUNITION	Israeli security forces
Male	7/26/2022	59	Adolescent	Palestinian	Huwarah	West Bank	7/29/2022	LIVE AMMUNITION	Israeli security forces
Male	7/24/2022	30	Adolescent	Palestinian	Nablus	West Bank	11/23/2022	LIVE AMMUNITION	Israeli security forces
Male	7/24/2022	28	Adolescent	Palestinian	Nablus	West Bank	7/24/2022	LIVE AMMUNITION	Israeli security forces
Male	7/24/2022	24	Adolescent	Palestinian	Nablus	West Bank	7/24/2022	LIVE AMMUNITION	Israeli security forces
Male	7/6/2022	20	Adolescent	Palestinian	Jaba'	West Bank	7/6/2022	LIVE AMMUNITION	Israeli security forces
Male	7/2/2022	17	Adolescent	Palestinian	Jaba'	West Bank	7/3/2022	LIVE AMMUNITION	Israeli security forces
Male	6/28/2022	25	Adolescent	Palestinian	Jenin	West Bank	6/29/2022	LIVE AMMUNITION	Israeli security forces
Male	6/24/2022	16	Children	Palestinian	Silwad	West Bank	6/25/2022	LIVE AMMUNITION	Israeli security forces
Male	6/21/2022	27	Adolescent	Palestinian	Iskaka	West Bank	6/21/2022	knife	Israeli civilians
Male	6/19/2022	53	Adolescent	Palestinian	Qalqiliyah	West Bank	6/19/2022	LIVE AMMUNITION	Israeli security forces
Male	6/17/2022	26	Adolescent	Palestinian	Jenin	West Bank	6/17/2022	LIVE AMMUNITION	Israeli security forces
Male	6/17/2022	20	Adolescent	Palestinian	Jenin	West Bank	6/17/2022	LIVE AMMUNITION	Israeli security forces
Male	6/17/2022	22	Adolescent	Palestinian	Jenin	West Bank	6/17/2022	LIVE AMMUNITION	Israeli security forces
Male	6/9/2022	28	Adolescent	Palestinian	Halhul	West Bank	6/9/2022	LIVE AMMUNITION	Israeli security forces
Male	6/2/2022	16	Children	Palestinian	al-Maleidyah	West Bank	6/2/2022	LIVE AMMUNITION	Israeli security forces
Male	6/2/2022	29	Adolescent	Palestinian	a-Duheisheh R.C.	West Bank	6/2/2022	LIVE AMMUNITION	Israeli security forces
Male	6/1/2022	26	Adolescent	Palestinian	Ya'bad	West Bank	6/1/2022	LIVE AMMUNITION	Israeli security forces
Male	6/1/2022	37	Adolescent	Palestinian	Ya'bad	West Bank	6/11/2022	LIVE AMMUNITION	Israeli security forces
Female	6/1/2022	30	Adolescent	Palestinian	al-'Arrub R.C.	West Bank	6/1/2022	LIVE AMMUNITION	Israeli security forces
Male	5/27/2022	14	Children	Palestinian	al-Khader	West Bank	5/27/2022	LIVE AMMUNITION	Israeli security forces
Male	5/25/2022	16	Children	Palestinian	Nablus	West Bank	5/25/2022	LIVE AMMUNITION	Israeli security forces
Male	5/21/2022	16	Children	Palestinian	Jenin	West Bank	5/21/2022	LIVE AMMUNITION	Israeli security forces
Male	5/13/2022	41	Adolescent	Palestinian	Jenin	West Bank	5/15/2022	LIVE AMMUNITION	Israeli security forces
Male	5/11/2022	16	Children	Palestinian	al-Birah	West Bank	5/11/2022	LIVE AMMUNITION	Israeli security forces
Female	5/11/2022	51	Adolescent	Palestinian	Jenin	West Bank	5/11/2022	LIVE AMMUNITION	Israeli security forces
Male	5/8/2022	27	Adolescent	Palestinian	Far'on	West Bank	5/8/2022	LIVE AMMUNITION	Israeli security forces
Male	5/8/2022	17	Adolescent	Palestinian	Tekoa	West Bank	5/8/2022	LIVE AMMUNITION	Israeli civilians
Male	5/5/2022	36	Adolescent	Israeli	Elad	Israel	5/5/2022	knife	Palestinian civilians
Male	4/30/2022	26	Adolescent	Palestinian	'Azzun	West Bank	4/30/2022	LIVE AMMUNITION	Israeli security forces
Male	4/29/2022	23	Adolescent	Israeli	Ari'el	West Bank	4/29/2022	LIVE AMMUNITION	Palestinian civilians
Male	4/27/2022	21	Adolescent	Palestinian	Jenin	West Bank	4/27/2022	LIVE AMMUNITION	Israeli security forces
Male	4/26/2022	19	Adolescent	Palestinian	'Aqbat Jaber R.C.	West Bank	4/26/2022	LIVE AMMUNITION	Israeli security forces
Male	4/18/2022	18	Adolescent	Palestinian	al-YaMaleun	West Bank	4/21/2022	LIVE AMMUNITION	Israeli security forces
Male	4/14/2022	30	Adolescent	Palestinian	Kfar Dan	West Bank	4/14/2022	LIVE AMMUNITION	Israeli security forces
Male	4/14/2022	28	Adolescent	Palestinian	Kfar Dan	West Bank	4/14/2022	LIVE AMMUNITION	Israeli security forces
Male	4/14/2022	17	Adolescent	Palestinian	Kfar Dan	West Bank	4/15/2022	LIVE AMMUNITION	Israeli security forces
Male	4/13/2022	46	Adolescent	Palestinian	Beita	West Bank	4/14/2022	LIVE AMMUNITION	Israeli security forces
Male	4/13/2022	19	Adolescent	Palestinian	Silwad	West Bank	4/13/2022	LIVE AMMUNITION	Israeli security forces
Male	4/13/2022	16	Children	Palestinian	Husan	West Bank	4/13/2022	LIVE AMMUNITION	Israeli security forces
Male	4/13/2022	32	Adolescent	Palestinian	Nablus	West Bank	4/13/2022	LIVE AMMUNITION	Israeli security forces
Male	4/12/2022	40	Adolescent	Jordanian	Ashkelon	Israel	4/11/2022	LIVE AMMUNITION	Israeli security forces
Male	4/10/2022	19	Adolescent	Palestinian	al-Khader	West Bank	4/10/2022	LIVE AMMUNITION	Israeli security forces
Female	4/10/2022	25	Adolescent	Palestinian	Hebron	West Bank	4/10/2022	LIVE AMMUNITION	Israeli security forces
Female	4/10/2022	44	Adolescent	Palestinian	Husan	West Bank	4/10/2022	LIVE AMMUNITION	Israeli security forces
Male	4/10/2022	16	Children	Palestinian	Jenin	West Bank	4/11/2022	LIVE AMMUNITION	Israeli security forces
Female	4/9/2022	19	Adolescent	Palestinian	Jenin	West Bank	4/18/2022	LIVE AMMUNITION	Israeli security forces
Male	4/9/2022	24	Adolescent	Palestinian	Jenin R.C.	West Bank	4/9/2022	LIVE AMMUNITION	Israeli security forces
Male	4/8/2022	28	Adolescent	Palestinian	Tel Aviv-Yafo	Israel	4/8/2022	LIVE AMMUNITION	Israeli security forces
Male	4/7/2022	35	Adolescent	Israeli	Tel Aviv-Yafo	Israel	4/8/2022	LIVE AMMUNITION	Palestinian civilians
Male	4/7/2022	27	Adolescent	Israeli	Tel Aviv-Yafo	Israel	4/7/2022	LIVE AMMUNITION	Palestinian civilians
Male	4/7/2022	27	Adolescent	Israeli	Tel Aviv-Yafo	Israel	4/7/2022	LIVE AMMUNITION	Palestinian civilians
Male	4/2/2022	24	Adolescent	Palestinian	'Araba	West Bank	4/2/2022	LIVE AMMUNITION	Israeli security forces
Male	4/2/2022	28	Adolescent	Palestinian	'Araba	West Bank	4/2/2022	LIVE AMMUNITION	Israeli security forces
Male	4/2/2022	34	Adolescent	Palestinian	'Araba	West Bank	4/2/2022	LIVE AMMUNITION	Israeli security forces
Male	4/1/2022	28	Adolescent	Palestinian	Hebron	West Bank	4/1/2022	LIVE AMMUNITION	Israeli security forces
Male	3/31/2022	24	Adolescent	Palestinian	Jenin	West Bank	3/31/2022	LIVE AMMUNITION	Israeli security forces
Male	3/31/2022	16	Children	Palestinian	Jenin	West Bank	3/31/2022	LIVE AMMUNITION	Israeli security forces
